utc_timestamp,AT_load_actual_entsoe_transparency,temperature_2m (°C),rain (mm),relative_humidity_2m (%),sunshine_duration (s)
2016-01-17 17:00:00+00:00,8279.0,-11.1,0.00,79,0.00
2016-01-17 18:00:00+00:00,8003.0,-11.7,0.00,81,0.00
2016-01-17 19:00:00+00:00,7643.0,-11.4,0.00,92,0.00
2016-01-17 20:00:00+00:00,7375.0,-11.4,0.00,91,0.00
2016-01-17 21:00:00+00:00,7529.0,-11.9,0.00,90,0.00
2016-01-17 22:00:00+00:00,7166.0,-12.4,0.00,91,0.00
2016-01-17 23:00:00+00:00,6973.0,-12.2,0.00,91,0.00
2016-01-18 00:00:00+00:00,6771.0,-11.9,0.00,91,0.00
2016-01-18 01:00:00+00:00,6623.0,-12.2,0.00,91,0.00
2016-01-18 02:00:00+00:00,6544.0,-12.4,0.00,91,0.00
2016-01-18 03:00:00+00:00,6711.0,-12.2,0.00,91,0.00
2016-01-18 04:00:00+00:00,7436.0,-12.8,0.00,90,0.00
2016-01-18 05:00:00+00:00,8650.0,-13.5,0.00,89,0.00
2016-01-18 06:00:00+00:00,9660.0,-14.8,0.00,88,0.00
2016-01-18 07:00:00+00:00,9986.0,-16.2,0.00,83,0.00
2016-01-18 08:00:00+00:00,9991.0,-16.3,0.00,86,3600.00
2016-01-18 09:00:00+00:00,9947.0,-14.1,0.00,80,3600.00
2016-01-18 10:00:00+00:00,9875.0,-11.4,0.00,65,3600.00
2016-01-18 11:00:00+00:00,9648.0,-9.4,0.00,53,3600.00
2016-01-18 12:00:00+00:00,9574.0,-8.7,0.00,47,3600.00
2016-01-18 13:00:00+00:00,9508.0,-8.7,0.00,46,3600.00
2016-01-18 14:00:00+00:00,9575.0,-7.5,0.00,42,3600.00
2016-01-18 15:00:00+00:00,9802.0,-8.1,0.00,49,3600.00
2016-01-18 16:00:00+00:00,10348.0,-12.1,0.00,62,2428.68
2016-01-18 17:00:00+00:00,10240.0,-14.5,0.00,67,0.00
2016-01-18 18:00:00+00:00,9724.0,-16.3,0.00,69,0.00
2016-01-18 19:00:00+00:00,9140.0,-18.0,0.00,73,0.00
2016-01-18 20:00:00+00:00,8597.0,-19.5,0.00,73,0.00
2016-01-18 21:00:00+00:00,8498.0,-20.9,0.00,73,0.00
2016-01-18 22:00:00+00:00,8029.0,-22.2,0.00,73,0.00
2016-01-18 23:00:00+00:00,7572.0,-23.6,0.00,74,0.00
2016-01-19 00:00:00+00:00,7296.0,-24.7,0.00,76,0.00
2016-01-19 01:00:00+00:00,7168.0,-25.3,0.00,78,0.00
2016-01-19 02:00:00+00:00,6976.0,-25.2,0.00,78,0.00
2016-01-19 03:00:00+00:00,7104.0,-24.8,0.00,78,0.00
2016-01-19 04:00:00+00:00,7878.0,-24.8,0.00,77,0.00
2016-01-19 05:00:00+00:00,8972.0,-24.5,0.00,77,0.00
2016-01-19 06:00:00+00:00,10020.0,-24.0,0.00,76,0.00
2016-01-19 07:00:00+00:00,10294.0,-24.9,0.00,78,0.00
2016-01-19 08:00:00+00:00,10334.0,-22.8,0.00,73,3600.00
2016-01-19 09:00:00+00:00,10320.0,-15.9,0.00,58,3600.00
2016-01-19 10:00:00+00:00,10275.0,-10.4,0.00,49,3600.00
2016-01-19 11:00:00+00:00,10050.0,-6.8,0.00,38,3600.00
2016-01-19 12:00:00+00:00,9971.0,-5.4,0.00,37,2828.87
2016-01-19 13:00:00+00:00,9912.0,-5.4,0.00,43,373.08
2016-01-19 14:00:00+00:00,9930.0,-5.5,0.00,47,2479.57
2016-01-19 15:00:00+00:00,10113.0,-6.0,0.00,63,193.10
2016-01-19 16:00:00+00:00,10505.0,-7.9,0.00,73,0.00
2016-01-19 17:00:00+00:00,10373.0,-9.0,0.00,79,0.00
2016-01-19 18:00:00+00:00,9814.0,-9.2,0.00,82,0.00
2016-01-19 19:00:00+00:00,9193.0,-10.5,0.00,87,0.00
2016-01-19 20:00:00+00:00,8558.0,-10.4,0.00,89,0.00
2016-01-19 21:00:00+00:00,8392.0,-10.8,0.00,90,0.00
2016-01-19 22:00:00+00:00,7974.0,-10.6,0.00,90,0.00
2016-01-19 23:00:00+00:00,7654.0,-10.8,0.00,90,0.00
2016-01-20 00:00:00+00:00,7385.0,-11.0,0.00,90,0.00
2016-01-20 01:00:00+00:00,7148.0,-11.1,0.00,90,0.00
2016-01-20 02:00:00+00:00,7003.0,-11.2,0.00,90,0.00
2016-01-20 03:00:00+00:00,7114.0,-11.1,0.00,90,0.00
2016-01-20 04:00:00+00:00,7817.0,-10.8,0.00,90,0.00
2016-01-20 05:00:00+00:00,8907.0,-11.1,0.00,89,0.00
2016-01-20 06:00:00+00:00,9956.0,-10.7,0.00,90,0.00
2016-01-20 07:00:00+00:00,10157.0,-10.8,0.00,91,0.00
2016-01-20 08:00:00+00:00,10111.0,-9.0,0.00,86,133.11
2016-01-20 09:00:00+00:00,10110.0,-6.8,0.00,80,2590.20
2016-01-20 10:00:00+00:00,10070.0,-6.3,0.00,82,3600.00
2016-01-20 11:00:00+00:00,9852.0,-5.1,0.00,78,3600.00
2016-01-20 12:00:00+00:00,9802.0,-4.1,0.00,66,3600.00
2016-01-20 13:00:00+00:00,9701.0,-3.8,0.00,61,3600.00
2016-01-20 14:00:00+00:00,9703.0,-4.7,0.00,68,3600.00
2016-01-20 15:00:00+00:00,9821.0,-5.9,0.00,76,3600.00
2016-01-20 16:00:00+00:00,10323.0,-5.2,0.00,70,2600.99
2016-01-20 17:00:00+00:00,10265.0,-6.2,0.00,74,0.00
2016-01-20 18:00:00+00:00,9661.0,-7.5,0.00,78,0.00
2016-01-20 19:00:00+00:00,9000.0,-8.7,0.00,89,0.00
2016-01-20 20:00:00+00:00,8468.0,-9.8,0.00,89,0.00
2016-01-20 21:00:00+00:00,8339.0,-10.3,0.00,88,0.00
2016-01-20 22:00:00+00:00,7906.0,-10.2,0.00,87,0.00
2016-01-20 23:00:00+00:00,7553.0,-9.6,0.00,86,0.00
2016-01-21 00:00:00+00:00,7430.0,-9.4,0.00,87,0.00
2016-01-21 01:00:00+00:00,7306.0,-9.4,0.00,89,0.00
2016-01-21 02:00:00+00:00,7096.0,-9.5,0.00,91,0.00
2016-01-21 03:00:00+00:00,7123.0,-9.4,0.00,91,0.00
2016-01-21 04:00:00+00:00,7671.0,-9.5,0.00,92,0.00
2016-01-21 05:00:00+00:00,8753.0,-9.5,0.00,92,0.00
2016-01-21 06:00:00+00:00,9749.0,-9.6,0.00,92,0.00
2016-01-21 07:00:00+00:00,10037.0,-9.1,0.00,90,0.00
2016-01-21 08:00:00+00:00,10024.0,-8.9,0.00,91,1339.15
2016-01-21 09:00:00+00:00,10035.0,-8.5,0.00,91,2535.28
2016-01-21 10:00:00+00:00,9994.0,-8.7,0.00,87,3600.00
2016-01-21 11:00:00+00:00,9809.0,-6.9,0.00,72,3600.00
2016-01-21 12:00:00+00:00,9767.0,-6.2,0.00,69,3600.00
2016-01-21 13:00:00+00:00,9652.0,-5.8,0.00,67,3600.00
2016-01-21 14:00:00+00:00,9634.0,-5.9,0.00,69,3600.00
2016-01-21 15:00:00+00:00,9766.0,-6.9,0.00,78,3600.00
2016-01-21 16:00:00+00:00,10325.0,-7.0,0.00,77,2689.19
2016-01-21 17:00:00+00:00,10280.0,-7.9,0.00,81,0.00
2016-01-21 18:00:00+00:00,9717.0,-9.6,0.00,86,0.00
2016-01-21 19:00:00+00:00,9158.0,-10.7,0.00,88,0.00
2016-01-21 20:00:00+00:00,8565.0,-13.4,0.00,90,0.00
2016-01-21 21:00:00+00:00,8461.0,-15.4,0.00,89,0.00
2016-01-21 22:00:00+00:00,8002.0,-16.9,0.00,87,0.00
2016-01-21 23:00:00+00:00,7694.0,-18.1,0.00,85,0.00
2016-01-22 00:00:00+00:00,7520.0,-19.1,0.00,84,0.00
2016-01-22 01:00:00+00:00,7379.0,-19.9,0.00,84,0.00
2016-01-22 02:00:00+00:00,7163.0,-20.7,0.00,84,0.00
2016-01-22 03:00:00+00:00,7254.0,-21.6,0.00,83,0.00
2016-01-22 04:00:00+00:00,7912.0,-22.2,0.00,83,0.00
2016-01-22 05:00:00+00:00,8930.0,-22.4,0.00,84,0.00
2016-01-22 06:00:00+00:00,9932.0,-22.6,0.00,84,0.00
2016-01-22 07:00:00+00:00,10194.0,-23.2,0.00,84,0.00
2016-01-22 08:00:00+00:00,10154.0,-20.7,0.00,84,3600.00
2016-01-22 09:00:00+00:00,10091.0,-14.2,0.00,68,3600.00
2016-01-22 10:00:00+00:00,9903.0,-8.6,0.00,57,3600.00
2016-01-22 11:00:00+00:00,9554.0,-5.0,0.00,48,3600.00
2016-01-22 12:00:00+00:00,9343.0,-3.2,0.00,42,3600.00
2016-01-22 13:00:00+00:00,9229.0,-2.1,0.00,41,3600.00
2016-01-22 14:00:00+00:00,9197.0,-2.3,0.00,50,3600.00
2016-01-22 15:00:00+00:00,9383.0,-5.1,0.00,63,3600.00
2016-01-22 16:00:00+00:00,9998.0,-9.2,0.00,74,2778.55
2016-01-22 17:00:00+00:00,9954.0,-11.0,0.00,77,0.00
2016-01-22 18:00:00+00:00,9444.0,-12.0,0.00,76,0.00
2016-01-22 19:00:00+00:00,8989.0,-13.1,0.00,70,0.00
2016-01-22 20:00:00+00:00,8357.0,-14.3,0.00,70,0.00
2016-01-22 21:00:00+00:00,8321.0,-15.7,0.00,70,0.00
2016-01-22 22:00:00+00:00,7866.0,-17.0,0.00,73,0.00
2016-01-22 23:00:00+00:00,7541.0,-17.6,0.00,73,0.00
2016-01-23 00:00:00+00:00,7231.0,-17.9,0.00,72,0.00
2016-01-23 01:00:00+00:00,7057.0,-18.1,0.00,72,0.00
2016-01-23 02:00:00+00:00,6851.0,-17.9,0.00,72,0.00
2016-01-23 03:00:00+00:00,6870.0,-16.8,0.00,70,0.00
2016-01-23 04:00:00+00:00,7086.0,-15.5,0.00,69,0.00
2016-01-23 05:00:00+00:00,7326.0,-14.3,0.00,66,0.00
2016-01-23 06:00:00+00:00,8016.0,-12.3,0.00,63,0.00
2016-01-23 07:00:00+00:00,8580.0,-11.7,0.00,75,0.00
2016-01-23 08:00:00+00:00,8883.0,-10.9,0.00,81,0.00
2016-01-23 09:00:00+00:00,9036.0,-9.3,0.00,83,0.00
2016-01-23 10:00:00+00:00,9103.0,-6.2,0.00,80,0.00
2016-01-23 11:00:00+00:00,8900.0,-4.5,0.00,81,506.29
2016-01-23 12:00:00+00:00,8613.0,-4.0,0.00,86,2195.59
2016-01-23 13:00:00+00:00,8438.0,-2.5,0.00,88,3600.00
2016-01-23 14:00:00+00:00,8418.0,-2.4,0.00,91,3600.00
2016-01-23 15:00:00+00:00,8492.0,-2.7,0.00,95,2009.94
2016-01-23 16:00:00+00:00,8876.0,-2.9,0.00,97,171.53
2016-01-23 17:00:00+00:00,8757.0,-2.9,0.00,97,0.00
2016-01-23 18:00:00+00:00,8232.0,-2.8,0.00,97,0.00
2016-01-23 19:00:00+00:00,7823.0,-2.6,0.00,96,0.00
2016-01-23 20:00:00+00:00,7338.0,-2.6,0.00,96,0.00
2016-01-23 21:00:00+00:00,7424.0,-2.9,0.00,97,0.00
2016-01-23 22:00:00+00:00,6962.0,-3.2,0.00,97,0.00
2016-01-23 23:00:00+00:00,6691.0,-3.3,0.00,97,0.00
2016-01-24 00:00:00+00:00,6374.0,-3.1,0.00,96,0.00
2016-01-24 01:00:00+00:00,6189.0,-3.3,0.00,96,0.00
2016-01-24 02:00:00+00:00,6071.0,-3.8,0.00,96,0.00
2016-01-24 03:00:00+00:00,5962.0,-4.3,0.00,96,0.00
2016-01-24 04:00:00+00:00,6104.0,-5.3,0.00,96,0.00
2016-01-24 05:00:00+00:00,6222.0,-6.9,0.00,96,0.00
2016-01-24 06:00:00+00:00,6815.0,-7.6,0.00,94,0.00
2016-01-24 07:00:00+00:00,7211.0,-9.5,0.00,95,0.00
2016-01-24 08:00:00+00:00,7584.0,-10.2,0.00,92,3600.00
2016-01-24 09:00:00+00:00,7806.0,-5.6,0.00,74,3600.00
2016-01-24 10:00:00+00:00,7787.0,-1.0,0.00,57,3600.00
2016-01-24 11:00:00+00:00,7582.0,1.6,0.00,49,3600.00
2016-01-24 12:00:00+00:00,7415.0,2.5,0.00,46,3600.00
2016-01-24 13:00:00+00:00,7357.0,1.9,0.00,58,0.00
2016-01-24 14:00:00+00:00,7318.0,0.7,0.00,67,0.00
2016-01-24 15:00:00+00:00,7518.0,0.2,0.00,70,3600.00
2016-01-24 16:00:00+00:00,7924.0,-0.1,0.00,67,2960.21
2016-01-24 17:00:00+00:00,8047.0,-0.5,0.00,63,0.00
2016-01-24 18:00:00+00:00,7758.0,-0.7,0.00,60,0.00
2016-01-24 19:00:00+00:00,7418.0,-2.0,0.00,60,0.00
2016-01-24 20:00:00+00:00,7133.0,-2.5,0.00,61,0.00
2016-01-24 21:00:00+00:00,7232.0,-2.8,0.00,61,0.00
2016-01-24 22:00:00+00:00,6884.0,-3.4,0.00,68,0.00
2016-01-24 23:00:00+00:00,6561.0,-3.3,0.00,73,0.00
2016-01-25 00:00:00+00:00,6296.0,-3.3,0.00,77,0.00
2016-01-25 01:00:00+00:00,6162.0,-3.3,0.00,82,0.00
2016-01-25 02:00:00+00:00,6043.0,-3.7,0.00,85,0.00
2016-01-25 03:00:00+00:00,6268.0,-3.5,0.00,87,0.00
2016-01-25 04:00:00+00:00,7040.0,-3.4,0.00,89,0.00
2016-01-25 05:00:00+00:00,8179.0,-3.1,0.00,90,0.00
2016-01-25 06:00:00+00:00,9300.0,-2.7,0.00,92,0.00
2016-01-25 07:00:00+00:00,9643.0,-1.8,0.30,94,0.00
2016-01-25 08:00:00+00:00,9803.0,-0.6,0.40,93,0.00
2016-01-25 09:00:00+00:00,9796.0,0.4,0.30,92,382.86
2016-01-25 10:00:00+00:00,9783.0,2.3,0.30,85,939.72
2016-01-25 11:00:00+00:00,9558.0,2.7,0.20,86,2411.64
2016-01-25 12:00:00+00:00,9511.0,2.5,0.00,88,3600.00
2016-01-25 13:00:00+00:00,9412.0,2.6,0.00,88,3600.00
2016-01-25 14:00:00+00:00,9355.0,3.6,0.00,83,3600.00
2016-01-25 15:00:00+00:00,9448.0,2.9,0.00,86,3600.00
2016-01-25 16:00:00+00:00,9752.0,1.9,0.00,89,2065.31
2016-01-25 17:00:00+00:00,9621.0,1.2,0.00,88,0.00
2016-01-25 18:00:00+00:00,9073.0,1.3,0.00,86,0.00
2016-01-25 19:00:00+00:00,8501.0,0.9,0.00,86,0.00
2016-01-25 20:00:00+00:00,7977.0,0.2,0.00,85,0.00
2016-01-25 21:00:00+00:00,7876.0,-0.8,0.00,85,0.00
2016-01-25 22:00:00+00:00,7344.0,-1.7,0.00,86,0.00
2016-01-25 23:00:00+00:00,6923.0,-2.4,0.00,85,0.00
2016-01-26 00:00:00+00:00,6645.0,-3.0,0.00,84,0.00
2016-01-26 01:00:00+00:00,6522.0,-3.1,0.00,83,0.00
2016-01-26 02:00:00+00:00,6394.0,-3.3,0.00,82,0.00
2016-01-26 03:00:00+00:00,6488.0,-3.6,0.00,81,0.00
2016-01-26 04:00:00+00:00,7145.0,-3.9,0.00,80,0.00
2016-01-26 05:00:00+00:00,8187.0,-3.6,0.00,78,0.00
2016-01-26 06:00:00+00:00,9189.0,-3.4,0.00,77,0.00
2016-01-26 07:00:00+00:00,9416.0,-2.2,0.00,73,0.00
2016-01-26 08:00:00+00:00,9419.0,-2.6,0.00,75,3600.00
2016-01-26 09:00:00+00:00,9464.0,-0.3,0.00,73,3600.00
2016-01-26 10:00:00+00:00,9478.0,4.2,0.00,65,3600.00
2016-01-26 11:00:00+00:00,9294.0,6.0,0.00,62,3600.00
2016-01-26 12:00:00+00:00,9252.0,6.8,0.00,62,3569.24
2016-01-26 13:00:00+00:00,9130.0,7.1,0.00,63,3600.00
2016-01-26 14:00:00+00:00,8975.0,5.9,0.00,68,3600.00
2016-01-26 15:00:00+00:00,9030.0,4.1,0.00,75,3600.00
2016-01-26 16:00:00+00:00,9546.0,1.9,0.00,80,3144.85
2016-01-26 17:00:00+00:00,9566.0,0.2,0.00,82,0.00
2016-01-26 18:00:00+00:00,9091.0,0.7,0.00,77,0.00
2016-01-26 19:00:00+00:00,8517.0,0.1,0.00,74,0.00
2016-01-26 20:00:00+00:00,7867.0,-1.3,0.00,76,0.00
2016-01-26 21:00:00+00:00,7731.0,-2.2,0.00,76,0.00
2016-01-26 22:00:00+00:00,7215.0,-3.0,0.00,76,0.00
2016-01-26 23:00:00+00:00,6859.0,-3.8,0.00,77,0.00
2016-01-27 00:00:00+00:00,6630.0,-4.6,0.00,78,0.00
2016-01-27 01:00:00+00:00,6478.0,-5.3,0.00,79,0.00
2016-01-27 02:00:00+00:00,6343.0,-6.0,0.00,79,0.00
2016-01-27 03:00:00+00:00,6450.0,-6.4,0.00,80,0.00
2016-01-27 04:00:00+00:00,7090.0,-7.0,0.00,82,0.00
2016-01-27 05:00:00+00:00,8227.0,-7.5,0.00,83,0.00
2016-01-27 06:00:00+00:00,9194.0,-7.7,0.00,83,0.00
2016-01-27 07:00:00+00:00,9472.0,-8.0,0.00,85,0.00
2016-01-27 08:00:00+00:00,9465.0,-6.1,0.00,81,3600.00
2016-01-27 09:00:00+00:00,9496.0,-1.1,0.00,69,3600.00
2016-01-27 10:00:00+00:00,9472.0,4.4,0.00,59,3600.00
2016-01-27 11:00:00+00:00,9215.0,7.2,0.00,53,3600.00
2016-01-27 12:00:00+00:00,9126.0,8.1,0.00,51,3600.00
2016-01-27 13:00:00+00:00,9064.0,8.1,0.00,55,3600.00
2016-01-27 14:00:00+00:00,9064.0,7.4,0.00,61,3600.00
2016-01-27 15:00:00+00:00,9144.0,5.5,0.00,68,3600.00
2016-01-27 16:00:00+00:00,9640.0,1.8,0.00,79,3237.95
2016-01-27 17:00:00+00:00,9517.0,-0.5,0.00,85,0.00
2016-01-27 18:00:00+00:00,9032.0,-1.6,0.00,86,0.00
2016-01-27 19:00:00+00:00,8444.0,-0.5,0.00,85,0.00
2016-01-27 20:00:00+00:00,7784.0,-0.7,0.00,89,0.00
2016-01-27 21:00:00+00:00,7621.0,-1.0,0.00,92,0.00
2016-01-27 22:00:00+00:00,7116.0,-1.2,0.00,93,0.00
2016-01-27 23:00:00+00:00,6849.0,-2.7,0.00,90,0.00
2016-01-28 00:00:00+00:00,6611.0,-3.9,0.00,90,0.00
2016-01-28 01:00:00+00:00,6423.0,-4.3,0.00,90,0.00
2016-01-28 02:00:00+00:00,6229.0,-4.9,0.00,88,0.00
2016-01-28 03:00:00+00:00,6356.0,-5.2,0.00,88,0.00
2016-01-28 04:00:00+00:00,7076.0,-5.7,0.00,87,0.00
2016-01-28 05:00:00+00:00,8079.0,-6.5,0.00,86,0.00
2016-01-28 06:00:00+00:00,9091.0,-7.0,0.00,85,0.00
2016-01-28 07:00:00+00:00,9407.0,-7.6,0.00,87,0.00
2016-01-28 08:00:00+00:00,9421.0,-6.0,0.00,84,3600.00
2016-01-28 09:00:00+00:00,9379.0,-0.3,0.00,69,3600.00
2016-01-28 10:00:00+00:00,9330.0,4.6,0.00,56,3600.00
2016-01-28 11:00:00+00:00,9109.0,6.9,0.00,51,3600.00
2016-01-28 12:00:00+00:00,9108.0,7.1,0.00,52,3600.00
2016-01-28 13:00:00+00:00,9023.0,5.5,0.00,63,3600.00
2016-01-28 14:00:00+00:00,8964.0,3.9,0.00,74,3600.00
2016-01-28 15:00:00+00:00,9071.0,4.8,0.00,67,1913.76
2016-01-28 16:00:00+00:00,9514.0,4.7,0.00,66,310.78
2016-01-28 17:00:00+00:00,9471.0,4.0,0.00,68,0.00
2016-01-28 18:00:00+00:00,8878.0,3.1,0.00,72,0.00
2016-01-28 19:00:00+00:00,8267.0,3.4,0.00,70,0.00
2016-01-28 20:00:00+00:00,7694.0,2.5,0.00,74,0.00
2016-01-28 21:00:00+00:00,7522.0,1.1,0.00,78,0.00
2016-01-28 22:00:00+00:00,7014.0,-0.2,0.00,81,0.00
2016-01-28 23:00:00+00:00,6615.0,-1.5,0.00,84,0.00
2016-01-29 00:00:00+00:00,6290.0,-2.6,0.00,85,0.00
2016-01-29 01:00:00+00:00,6177.0,-3.6,0.00,86,0.00
2016-01-29 02:00:00+00:00,6063.0,-4.2,0.00,85,0.00
2016-01-29 03:00:00+00:00,6202.0,-4.4,0.00,85,0.00
2016-01-29 04:00:00+00:00,6885.0,-3.9,0.00,86,0.00
2016-01-29 05:00:00+00:00,7884.0,-2.8,0.00,85,0.00
2016-01-29 06:00:00+00:00,8969.0,-1.6,0.10,84,0.00
2016-01-29 07:00:00+00:00,9279.0,-0.1,0.10,87,0.00
2016-01-29 08:00:00+00:00,9365.0,0.7,0.20,87,0.00
2016-01-29 09:00:00+00:00,9334.0,1.6,0.10,88,746.05
2016-01-29 10:00:00+00:00,9183.0,2.2,0.00,89,209.27
2016-01-29 11:00:00+00:00,8875.0,2.2,0.00,90,2020.26
2016-01-29 12:00:00+00:00,8685.0,2.6,0.00,89,2539.21
2016-01-29 13:00:00+00:00,8569.0,4.0,0.00,81,3600.00
2016-01-29 14:00:00+00:00,8632.0,4.2,0.00,80,3600.00
2016-01-29 15:00:00+00:00,8579.0,3.6,0.00,83,3600.00
2016-01-29 16:00:00+00:00,9078.0,2.9,0.00,87,3425.06
2016-01-29 17:00:00+00:00,9086.0,0.3,0.00,94,0.00
2016-01-29 18:00:00+00:00,8627.0,-1.4,0.00,96,0.00
2016-01-29 19:00:00+00:00,8087.0,-2.1,0.00,95,0.00
2016-01-29 20:00:00+00:00,7662.0,-3.1,0.00,94,0.00
2016-01-29 21:00:00+00:00,7555.0,-4.1,0.00,93,0.00
2016-01-29 22:00:00+00:00,7076.0,-5.2,0.00,93,0.00
2016-01-29 23:00:00+00:00,6676.0,-6.2,0.00,92,0.00
2016-01-30 00:00:00+00:00,6381.0,-7.2,0.00,91,0.00
2016-01-30 01:00:00+00:00,6197.0,-8.3,0.00,91,0.00
2016-01-30 02:00:00+00:00,6039.0,-9.1,0.00,91,0.00
2016-01-30 03:00:00+00:00,6037.0,-9.9,0.00,91,0.00
2016-01-30 04:00:00+00:00,6310.0,-10.5,0.00,91,0.00
2016-01-30 05:00:00+00:00,6687.0,-11.1,0.00,91,0.00
2016-01-30 06:00:00+00:00,7361.0,-11.5,0.00,92,0.00
2016-01-30 07:00:00+00:00,7814.0,-11.9,0.00,90,0.00
2016-01-30 08:00:00+00:00,8060.0,-9.3,0.00,87,3600.00
2016-01-30 09:00:00+00:00,8138.0,-4.4,0.00,78,3600.00
2016-01-30 10:00:00+00:00,8058.0,-0.4,0.00,74,3600.00
2016-01-30 11:00:00+00:00,7753.0,1.7,0.00,74,3600.00
2016-01-30 12:00:00+00:00,7557.0,3.6,0.00,67,3600.00
2016-01-30 13:00:00+00:00,7440.0,3.5,0.00,68,3600.00
2016-01-30 14:00:00+00:00,7425.0,2.9,0.00,73,3600.00
2016-01-30 15:00:00+00:00,7576.0,2.0,0.00,78,3600.00
2016-01-30 16:00:00+00:00,8083.0,0.9,0.00,82,3518.81
2016-01-30 17:00:00+00:00,8005.0,-0.3,0.00,85,0.00
2016-01-30 18:00:00+00:00,7586.0,-0.9,0.00,89,0.00
2016-01-30 19:00:00+00:00,7171.0,-0.5,0.00,89,0.00
2016-01-30 20:00:00+00:00,6773.0,-0.6,0.00,91,0.00
2016-01-30 21:00:00+00:00,6780.0,-1.0,0.00,92,0.00
2016-01-30 22:00:00+00:00,6298.0,-1.4,0.00,92,0.00
2016-01-30 23:00:00+00:00,5972.0,-1.7,0.00,92,0.00
2016-01-31 00:00:00+00:00,5670.0,-2.2,0.00,92,0.00
2016-01-31 01:00:00+00:00,5524.0,-2.3,0.00,92,0.00
2016-01-31 02:00:00+00:00,5361.0,-2.2,0.10,92,0.00
2016-01-31 03:00:00+00:00,5344.0,-1.9,0.10,92,0.00
2016-01-31 04:00:00+00:00,5550.0,-1.6,0.00,93,0.00
2016-01-31 05:00:00+00:00,5793.0,-1.7,0.00,95,0.00
2016-01-31 06:00:00+00:00,6389.0,-1.7,0.00,97,0.00
2016-01-31 07:00:00+00:00,6838.0,-1.5,0.00,99,0.00
2016-01-31 08:00:00+00:00,7205.0,-1.5,0.00,95,0.00
2016-01-31 09:00:00+00:00,7465.0,-1.0,0.00,89,201.04
2016-01-31 10:00:00+00:00,7566.0,0.3,0.00,82,1957.03
2016-01-31 11:00:00+00:00,7260.0,0.8,0.00,80,2162.34
2016-01-31 12:00:00+00:00,7163.0,1.2,0.00,79,3600.00
2016-01-31 13:00:00+00:00,7023.0,1.3,0.00,80,482.93
2016-01-31 14:00:00+00:00,6985.0,0.9,0.00,85,0.00
2016-01-31 15:00:00+00:00,7100.0,0.6,0.00,89,0.00
2016-01-31 16:00:00+00:00,7684.0,-0.0,0.00,96,0.00
2016-01-31 17:00:00+00:00,7862.0,-0.5,0.00,97,0.00
2016-01-31 18:00:00+00:00,7505.0,-0.4,0.00,97,0.00
2016-01-31 19:00:00+00:00,7137.0,-0.2,0.10,98,0.00
2016-01-31 20:00:00+00:00,6721.0,-0.2,0.10,98,0.00
2016-01-31 21:00:00+00:00,6868.0,-0.1,0.10,98,0.00
2016-01-31 22:00:00+00:00,6512.0,-0.0,0.20,98,0.00
2016-01-31 23:00:00+00:00,6225.0,0.0,0.30,98,0.00
2016-02-01 00:00:00+00:00,5984.0,0.1,0.50,98,0.00
2016-02-01 01:00:00+00:00,5891.0,0.1,0.70,97,0.00
2016-02-01 02:00:00+00:00,5807.0,0.2,0.80,97,0.00
2016-02-01 03:00:00+00:00,6001.0,0.4,0.80,96,0.00
2016-02-01 04:00:00+00:00,6688.0,0.6,1.00,95,0.00
2016-02-01 05:00:00+00:00,7748.0,0.8,0.90,94,0.00
2016-02-01 06:00:00+00:00,8824.0,1.0,0.80,94,0.00
2016-02-01 07:00:00+00:00,9144.0,2.1,1.10,92,0.00
2016-02-01 08:00:00+00:00,9208.0,2.4,1.00,92,0.00
2016-02-01 09:00:00+00:00,9301.0,2.8,0.70,91,1099.14
2016-02-01 10:00:00+00:00,9360.0,3.2,0.60,92,1238.72
2016-02-01 11:00:00+00:00,9113.0,3.5,0.40,92,1322.61
2016-02-01 12:00:00+00:00,8988.0,3.7,0.30,90,1565.44
2016-02-01 13:00:00+00:00,8977.0,3.0,0.10,92,908.81
2016-02-01 14:00:00+00:00,8934.0,4.7,0.00,86,3420.25
2016-02-01 15:00:00+00:00,9004.0,4.9,0.00,86,3600.00
2016-02-01 16:00:00+00:00,9389.0,2.7,0.00,92,3600.00
2016-02-01 17:00:00+00:00,9316.0,1.2,0.00,94,0.00
2016-02-01 18:00:00+00:00,8765.0,-0.2,0.00,95,0.00
2016-02-01 19:00:00+00:00,8216.0,-0.6,0.00,90,0.00
2016-02-01 20:00:00+00:00,7524.0,-1.3,0.00,89,0.00
2016-02-01 21:00:00+00:00,7430.0,-1.7,0.00,86,0.00
2016-02-01 22:00:00+00:00,6943.0,-1.7,0.00,82,0.00
2016-02-01 23:00:00+00:00,6636.0,-1.9,0.00,80,0.00
2016-02-02 00:00:00+00:00,6395.0,-2.3,0.00,77,0.00
2016-02-02 01:00:00+00:00,6210.0,-3.0,0.00,75,0.00
2016-02-02 02:00:00+00:00,6097.0,-3.4,0.00,72,0.00
2016-02-02 03:00:00+00:00,6221.0,-3.9,0.00,70,0.00
2016-02-02 04:00:00+00:00,6866.0,-4.6,0.00,70,0.00
2016-02-02 05:00:00+00:00,7826.0,-4.7,0.00,70,0.00
2016-02-02 06:00:00+00:00,8784.0,-4.3,0.00,74,0.00
2016-02-02 07:00:00+00:00,9113.0,-3.6,0.00,74,0.00
2016-02-02 08:00:00+00:00,9186.0,-1.4,0.00,72,0.00
